"","Threshold","power_open","dcy_indx","PXID"
"4660","0.036","2570","3","PXD019186"
"4661","0.037","2573","3","PXD019186"
"4662","0.038","2581","3","PXD019186"
"4663","0.039","2601","3","PXD019186"
"4664","0.04","2609","3","PXD019186"
"4665","0.041","2649","3","PXD019186"
"4666","0.042","2653","3","PXD019186"
"4667","0.043","2660","3","PXD019186"
"4668","0.044","2665","3","PXD019186"
"4669","0.045","2669","3","PXD019186"
"4670","0.046","2679","3","PXD019186"
"4671","0.047","2686","3","PXD019186"
"4672","0.048","2695","3","PXD019186"
"4673","0.049","2698","3","PXD019186"
"4674","0.05","2711","3","PXD019186"
"4675","0.01","2324","4","PXD019186"
"4676","0.011","2369","4","PXD019186"
"4677","0.012","2401","4","PXD019186"
"4678","0.013","2420","4","PXD019186"
"4679","0.014","2441","4","PXD019186"
"4680","0.015","2458","4","PXD019186"
"4681","0.016","2470","4","PXD019186"
"4682","0.017","2479","4","PXD019186"
"4683","0.018","2512","4","PXD019186"
"4684","0.019","2516","4","PXD019186"
"4685","0.02","2531","4","PXD019186"
"4686","0.021","2541","4","PXD019186"
"4687","0.022","2550","4","PXD019186"
"4688","0.023","2553","4","PXD019186"
"4689","0.024","2565","4","PXD019186"
"4690","0.025","2566","4","PXD019186"
"4691","0.026","2606","4","PXD019186"
"4692","0.027","2612","4","PXD019186"
"4693","0.028","2629","4","PXD019186"
"4694","0.029","2634","4","PXD019186"
"4695","0.03","2635","4","PXD019186"
"4696","0.031","2658","4","PXD019186"
"4697","0.032","2677","4","PXD019186"
"4698","0.033","2679","4","PXD019186"
"4699","0.034","2691","4","PXD019186"
"4700","0.035","2694","4","PXD019186"
"4701","0.036","2704","4","PXD019186"
"4702","0.037","2711","4","PXD019186"
"4703","0.038","2752","4","PXD019186"
"4704","0.039","2764","4","PXD019186"
"4705","0.04","2772","4","PXD019186"
"4706","0.041","2781","4","PXD019186"
"4707","0.042","2803","4","PXD019186"
"4708","0.043","2803","4","PXD019186"
"4709","0.044","2810","4","PXD019186"
"4710","0.045","2820","4","PXD019186"
"4711","0.046","2826","4","PXD019186"
"4712","0.047","2832","4","PXD019186"
"4713","0.048","2836","4","PXD019186"
"4714","0.049","2842","4","PXD019186"
"4715","0.05","2852","4","PXD019186"
"4716","0.01","2281","5","PXD019186"
"4717","0.011","2309","5","PXD019186"
"4718","0.012","2320","5","PXD019186"
"4719","0.013","2336","5","PXD019186"
"4720","0.014","2397","5","PXD019186"
"4721","0.015","2410","5","PXD019186"
"4722","0.016","2420","5","PXD019186"
"4723","0.017","2443","5","PXD019186"
"4724","0.018","2470","5","PXD019186"
"4725","0.019","2479","5","PXD019186"
"4726","0.02","2479","5","PXD019186"
"4727","0.021","2481","5","PXD019186"
"4728","0.022","2488","5","PXD019186"
"4729","0.023","2498","5","PXD019186"
"4730","0.024","2512","5","PXD019186"
"4731","0.025","2529","5","PXD019186"
"4732","0.026","2564","5","PXD019186"
"4733","0.027","2572","5","PXD019186"
"4734","0.028","2588","5","PXD019186"
"4735","0.029","2610","5","PXD019186"
"4736","0.03","2616","5","PXD019186"
"4737","0.031","2624","5","PXD019186"
"4738","0.032","2642","5","PXD019186"
"4739","0.033","2648","5","PXD019186"
"4740","0.034","2650","5","PXD019186"
"4741","0.035","2665","5","PXD019186"
"4742","0.036","2682","5","PXD019186"
"4743","0.037","2689","5","PXD019186"
"4744","0.038","2705","5","PXD019186"
"4745","0.039","2728","5","PXD019186"
"4746","0.04","2739","5","PXD019186"
"4747","0.041","2751","5","PXD019186"
"4748","0.042","2754","5","PXD019186"
"4749","0.043","2773","5","PXD019186"
"4750","0.044","2775","5","PXD019186"
"4751","0.045","2785","5","PXD019186"
"4752","0.046","2789","5","PXD019186"
"4753","0.047","2801","5","PXD019186"
"4754","0.048","2816","5","PXD019186"
"4755","0.049","2829","5","PXD019186"
"4756","0.05","2835","5","PXD019186"
"4757","0.01","2263","6","PXD019186"
"4758","0.011","2292","6","PXD019186"
"4759","0.012","2328","6","PXD019186"
"4760","0.013","2369","6","PXD019186"
"4761","0.014","2395","6","PXD019186"
"4762","0.015","2400","6","PXD019186"
"4763","0.016","2400","6","PXD019186"
"4764","0.017","2417","6","PXD019186"
"4765","0.018","2457","6","PXD019186"
"4766","0.019","2479","6","PXD019186"
"4767","0.02","2513","6","PXD019186"
"4768","0.021","2519","6","PXD019186"
"4769","0.022","2532","6","PXD019186"
"4770","0.023","2534","6","PXD019186"
"4771","0.024","2543","6","PXD019186"
"4772","0.025","2548","6","PXD019186"
"4773","0.026","2562","6","PXD019186"
"4774","0.027","2566","6","PXD019186"
"4775","0.028","2584","6","PXD019186"
"4776","0.029","2599","6","PXD019186"
"4777","0.03","2609","6","PXD019186"
"4778","0.031","2628","6","PXD019186"
"4779","0.032","2645","6","PXD019186"
"4780","0.033","2661","6","PXD019186"
"4781","0.034","2668","6","PXD019186"
"4782","0.035","2679","6","PXD019186"
"4783","0.036","2681","6","PXD019186"
"4784","0.037","2684","6","PXD019186"
"4785","0.038","2700","6","PXD019186"
"4786","0.039","2719","6","PXD019186"
"4787","0.04","2722","6","PXD019186"
"4788","0.041","2738","6","PXD019186"
"4789","0.042","2750","6","PXD019186"
"4790","0.043","2761","6","PXD019186"
"4791","0.044","2780","6","PXD019186"
"4792","0.045","2793","6","PXD019186"
"4793","0.046","2796","6","PXD019186"
"4794","0.047","2805","6","PXD019186"
"4795","0.048","2815","6","PXD019186"
"4796","0.049","2828","6","PXD019186"
"4797","0.05","2845","6","PXD019186"
"4798","0.01","2260","7","PXD019186"
"4799","0.011","2323","7","PXD019186"
"4800","0.012","2326","7","PXD019186"
"4801","0.013","2367","7","PXD019186"
"4802","0.014","2376","7","PXD019186"
"4803","0.015","2382","7","PXD019186"
"4804","0.016","2399","7","PXD019186"
"4805","0.017","2421","7","PXD019186"
"4806","0.018","2460","7","PXD019186"
"4807","0.019","2468","7","PXD019186"
"4808","0.02","2479","7","PXD019186"
"4809","0.021","2501","7","PXD019186"
"4810","0.022","2512","7","PXD019186"
"4811","0.023","2519","7","PXD019186"
"4812","0.024","2536","7","PXD019186"
"4813","0.025","2546","7","PXD019186"
"4814","0.026","2555","7","PXD019186"
"4815","0.027","2570","7","PXD019186"
"4816","0.028","2614","7","PXD019186"
"4817","0.029","2616","7","PXD019186"
"4818","0.03","2638","7","PXD019186"
"4819","0.031","2639","7","PXD019186"
"4820","0.032","2643","7","PXD019186"
"4821","0.033","2647","7","PXD019186"
"4822","0.034","2662","7","PXD019186"
"4823","0.035","2675","7","PXD019186"
"4824","0.036","2696","7","PXD019186"
"4825","0.037","2700","7","PXD019186"
"4826","0.038","2704","7","PXD019186"
"4827","0.039","2714","7","PXD019186"
"4828","0.04","2729","7","PXD019186"
"4829","0.041","2736","7","PXD019186"
"4830","0.042","2746","7","PXD019186"
"4831","0.043","2760","7","PXD019186"
"4832","0.044","2768","7","PXD019186"
"4833","0.045","2781","7","PXD019186"
"4834","0.046","2784","7","PXD019186"
"4835","0.047","2793","7","PXD019186"
"4836","0.048","2794","7","PXD019186"
"4837","0.049","2796","7","PXD019186"
"4838","0.05","2807","7","PXD019186"
"4839","0.01","2247","8","PXD019186"
"4840","0.011","2274","8","PXD019186"
"4841","0.012","2290","8","PXD019186"
"4842","0.013","2317","8","PXD019186"
"4843","0.014","2332","8","PXD019186"
"4844","0.015","2342","8","PXD019186"
"4845","0.016","2366","8","PXD019186"
"4846","0.017","2373","8","PXD019186"
"4847","0.018","2380","8","PXD019186"
"4848","0.019","2387","8","PXD019186"
"4849","0.02","2410","8","PXD019186"
"4850","0.021","2417","8","PXD019186"
"4851","0.022","2455","8","PXD019186"
"4852","0.023","2462","8","PXD019186"
"4853","0.024","2469","8","PXD019186"
"4854","0.025","2475","8","PXD019186"
"4855","0.026","2483","8","PXD019186"
"4856","0.027","2513","8","PXD019186"
"4857","0.028","2523","8","PXD019186"
"4858","0.029","2537","8","PXD019186"
"4859","0.03","2555","8","PXD019186"
"4860","0.031","2560","8","PXD019186"
"4861","0.032","2561","8","PXD019186"
"4862","0.033","2561","8","PXD019186"
"4863","0.034","2579","8","PXD019186"
"4864","0.035","2593","8","PXD019186"
"4865","0.036","2620","8","PXD019186"
"4866","0.037","2637","8","PXD019186"
"4867","0.038","2651","8","PXD019186"
"4868","0.039","2653","8","PXD019186"
"4869","0.04","2655","8","PXD019186"
"4870","0.041","2662","8","PXD019186"
"4871","0.042","2668","8","PXD019186"
"4872","0.043","2675","8","PXD019186"
"4873","0.044","2677","8","PXD019186"
"4874","0.045","2686","8","PXD019186"
"4875","0.046","2691","8","PXD019186"
"4876","0.047","2708","8","PXD019186"
"4877","0.048","2733","8","PXD019186"
"4878","0.049","2736","8","PXD019186"
"4879","0.05","2747","8","PXD019186"
"4880","0.01","2349","9","PXD019186"
"4881","0.011","2366","9","PXD019186"
"4882","0.012","2369","9","PXD019186"
"4883","0.013","2388","9","PXD019186"
"4884","0.014","2398","9","PXD019186"
"4885","0.015","2411","9","PXD019186"
"4886","0.016","2434","9","PXD019186"
"4887","0.017","2453","9","PXD019186"
"4888","0.018","2470","9","PXD019186"
"4889","0.019","2491","9","PXD019186"
"4890","0.02","2511","9","PXD019186"
"4891","0.021","2512","9","PXD019186"
"4892","0.022","2526","9","PXD019186"
"4893","0.023","2534","9","PXD019186"
"4894","0.024","2543","9","PXD019186"
"4895","0.025","2548","9","PXD019186"
"4896","0.026","2551","9","PXD019186"
"4897","0.027","2557","9","PXD019186"
"4898","0.028","2560","9","PXD019186"
"4899","0.029","2573","9","PXD019186"
"4900","0.03","2621","9","PXD019186"
"4901","0.031","2637","9","PXD019186"
"4902","0.032","2642","9","PXD019186"
"4903","0.033","2648","9","PXD019186"
"4904","0.034","2678","9","PXD019186"
"4905","0.035","2695","9","PXD019186"
"4906","0.036","2699","9","PXD019186"
"4907","0.037","2703","9","PXD019186"
"4908","0.038","2718","9","PXD019186"
"4909","0.039","2733","9","PXD019186"
"4910","0.04","2738","9","PXD019186"
"4911","0.041","2749","9","PXD019186"
"4912","0.042","2755","9","PXD019186"
"4913","0.043","2762","9","PXD019186"
"4914","0.044","2766","9","PXD019186"
"4915","0.045","2774","9","PXD019186"
"4916","0.046","2777","9","PXD019186"
"4917","0.047","2791","9","PXD019186"
"4918","0.048","2791","9","PXD019186"
"4919","0.049","2811","9","PXD019186"
"4920","0.05","2825","9","PXD019186"
"4921","0.01","9516","0","PXD019354"
"4922","0.011","9605","0","PXD019354"
"4923","0.012","9688","0","PXD019354"
"4924","0.013","9776","0","PXD019354"
"4925","0.014","9830","0","PXD019354"
"4926","0.015","9858","0","PXD019354"
"4927","0.016","9901","0","PXD019354"
"4928","0.017","9951","0","PXD019354"
"4929","0.018","10028","0","PXD019354"
"4930","0.019","10075","0","PXD019354"
"4931","0.02","10148","0","PXD019354"
"4932","0.021","10196","0","PXD019354"
"4933","0.022","10243","0","PXD019354"
"4934","0.023","10298","0","PXD019354"
"4935","0.024","10354","0","PXD019354"
"4936","0.025","10371","0","PXD019354"
"4937","0.026","10424","0","PXD019354"
"4938","0.027","10457","0","PXD019354"
"4939","0.028","10520","0","PXD019354"
"4940","0.029","10543","0","PXD019354"
"4941","0.03","10570","0","PXD019354"
"4942","0.031","10582","0","PXD019354"
"4943","0.032","10611","0","PXD019354"
"4944","0.033","10642","0","PXD019354"
"4945","0.034","10692","0","PXD019354"
"4946","0.035","10735","0","PXD019354"
"4947","0.036","10808","0","PXD019354"
"4948","0.037","10840","0","PXD019354"
"4949","0.038","10882","0","PXD019354"
"4950","0.039","10899","0","PXD019354"
"4951","0.04","10930","0","PXD019354"
"4952","0.041","10980","0","PXD019354"
"4953","0.042","11003","0","PXD019354"
"4954","0.043","11033","0","PXD019354"
"4955","0.044","11054","0","PXD019354"
"4956","0.045","11073","0","PXD019354"
"4957","0.046","11100","0","PXD019354"
"4958","0.047","11136","0","PXD019354"
"4959","0.048","11165","0","PXD019354"
"4960","0.049","11212","0","PXD019354"
"4961","0.05","11237","0","PXD019354"
"4962","0.01","9642","1","PXD019354"
"4963","0.011","9691","1","PXD019354"
"4964","0.012","9742","1","PXD019354"
"4965","0.013","9770","1","PXD019354"
"4966","0.014","9867","1","PXD019354"
"4967","0.015","9882","1","PXD019354"
"4968","0.016","9932","1","PXD019354"
"4969","0.017","10003","1","PXD019354"
"4970","0.018","10061","1","PXD019354"
"4971","0.019","10122","1","PXD019354"
"4972","0.02","10177","1","PXD019354"
"4973","0.021","10231","1","PXD019354"
"4974","0.022","10291","1","PXD019354"
"4975","0.023","10322","1","PXD019354"
"4976","0.024","10387","1","PXD019354"
"4977","0.025","10406","1","PXD019354"
"4978","0.026","10433","1","PXD019354"
"4979","0.027","10468","1","PXD019354"
"4980","0.028","10508","1","PXD019354"
"4981","0.029","10545","1","PXD019354"
"4982","0.03","10586","1","PXD019354"
"4983","0.031","10628","1","PXD019354"
"4984","0.032","10705","1","PXD019354"
"4985","0.033","10733","1","PXD019354"
"4986","0.034","10805","1","PXD019354"
"4987","0.035","10818","1","PXD019354"
"4988","0.036","10846","1","PXD019354"
"4989","0.037","10866","1","PXD019354"
"4990","0.038","10891","1","PXD019354"
"4991","0.039","10924","1","PXD019354"
"4992","0.04","10965","1","PXD019354"
"4993","0.041","11002","1","PXD019354"
"4994","0.042","11025","1","PXD019354"
"4995","0.043","11043","1","PXD019354"
"4996","0.044","11079","1","PXD019354"
"4997","0.045","11101","1","PXD019354"
"4998","0.046","11120","1","PXD019354"
"4999","0.047","11159","1","PXD019354"
"5000","0.048","11180","1","PXD019354"
"5001","0.049","11233","1","PXD019354"
"5002","0.05","11260","1","PXD019354"
"5003","0.01","9802","2","PXD019354"
"5004","0.011","9845","2","PXD019354"
"5005","0.012","9899","2","PXD019354"
"5006","0.013","9953","2","PXD019354"
"5007","0.014","10040","2","PXD019354"
"5008","0.015","10132","2","PXD019354"
"5009","0.016","10173","2","PXD019354"
"5010","0.017","10211","2","PXD019354"
"5011","0.018","10255","2","PXD019354"
"5012","0.019","10287","2","PXD019354"
"5013","0.02","10325","2","PXD019354"
"5014","0.021","10382","2","PXD019354"
"5015","0.022","10411","2","PXD019354"
"5016","0.023","10431","2","PXD019354"
"5017","0.024","10469","2","PXD019354"
"5018","0.025","10496","2","PXD019354"
"5019","0.026","10529","2","PXD019354"
"5020","0.027","10562","2","PXD019354"
"5021","0.028","10580","2","PXD019354"
"5022","0.029","10604","2","PXD019354"
"5023","0.03","10657","2","PXD019354"
"5024","0.031","10692","2","PXD019354"
"5025","0.032","10732","2","PXD019354"
"5026","0.033","10765","2","PXD019354"
"5027","0.034","10794","2","PXD019354"
"5028","0.035","10810","2","PXD019354"
"5029","0.036","10866","2","PXD019354"
"5030","0.037","10906","2","PXD019354"
"5031","0.038","10938","2","PXD019354"
"5032","0.039","10988","2","PXD019354"
"5033","0.04","11016","2","PXD019354"
"5034","0.041","11029","2","PXD019354"
"5035","0.042","11048","2","PXD019354"
"5036","0.043","11076","2","PXD019354"
"5037","0.044","11100","2","PXD019354"
"5038","0.045","11123","2","PXD019354"
"5039","0.046","11166","2","PXD019354"
"5040","0.047","11185","2","PXD019354"
"5041","0.048","11217","2","PXD019354"
"5042","0.049","11249","2","PXD019354"
"5043","0.05","11277","2","PXD019354"
"5044","0.01","9880","3","PXD019354"
"5045","0.011","9947","3","PXD019354"
"5046","0.012","10033","3","PXD019354"
"5047","0.013","10068","3","PXD019354"
"5048","0.014","10156","3","PXD019354"
"5049","0.015","10239","3","PXD019354"
"5050","0.016","10274","3","PXD019354"
"5051","0.017","10304","3","PXD019354"
"5052","0.018","10339","3","PXD019354"
"5053","0.019","10375","3","PXD019354"
"5054","0.02","10418","3","PXD019354"
"5055","0.021","10482","3","PXD019354"
"5056","0.022","10513","3","PXD019354"
"5057","0.023","10549","3","PXD019354"
"5058","0.024","10594","3","PXD019354"
"5059","0.025","10632","3","PXD019354"
"5060","0.026","10641","3","PXD019354"
"5061","0.027","10660","3","PXD019354"
"5062","0.028","10692","3","PXD019354"
"5063","0.029","10716","3","PXD019354"
"5064","0.03","10764","3","PXD019354"
"5065","0.031","10804","3","PXD019354"
"5066","0.032","10832","3","PXD019354"
"5067","0.033","10867","3","PXD019354"
"5068","0.034","10905","3","PXD019354"
"5069","0.035","10934","3","PXD019354"
"5070","0.036","10965","3","PXD019354"
"5071","0.037","11004","3","PXD019354"
"5072","0.038","11029","3","PXD019354"
"5073","0.039","11058","3","PXD019354"
"5074","0.04","11092","3","PXD019354"
"5075","0.041","11123","3","PXD019354"
"5076","0.042","11132","3","PXD019354"
"5077","0.043","11158","3","PXD019354"
"5078","0.044","11194","3","PXD019354"
"5079","0.045","11208","3","PXD019354"
"5080","0.046","11255","3","PXD019354"
"5081","0.047","11283","3","PXD019354"
"5082","0.048","11319","3","PXD019354"
"5083","0.049","11352","3","PXD019354"
"5084","0.05","11365","3","PXD019354"
"5085","0.01","9728","4","PXD019354"
"5086","0.011","9784","4","PXD019354"
"5087","0.012","9855","4","PXD019354"
"5088","0.013","9916","4","PXD019354"
"5089","0.014","9977","4","PXD019354"
"5090","0.015","10015","4","PXD019354"
"5091","0.016","10094","4","PXD019354"
"5092","0.017","10134","4","PXD019354"
"5093","0.018","10204","4","PXD019354"
"5094","0.019","10264","4","PXD019354"
"5095","0.02","10279","4","PXD019354"
"5096","0.021","10334","4","PXD019354"
"5097","0.022","10364","4","PXD019354"
"5098","0.023","10386","4","PXD019354"
"5099","0.024","10467","4","PXD019354"
"5100","0.025","10497","4","PXD019354"
"5101","0.026","10521","4","PXD019354"
"5102","0.027","10572","4","PXD019354"
"5103","0.028","10603","4","PXD019354"
"5104","0.029","10662","4","PXD019354"
"5105","0.03","10713","4","PXD019354"
"5106","0.031","10747","4","PXD019354"
"5107","0.032","10773","4","PXD019354"
"5108","0.033","10834","4","PXD019354"
"5109","0.034","10875","4","PXD019354"
"5110","0.035","10904","4","PXD019354"
"5111","0.036","10924","4","PXD019354"
"5112","0.037","10969","4","PXD019354"
"5113","0.038","10992","4","PXD019354"
"5114","0.039","11046","4","PXD019354"
"5115","0.04","11092","4","PXD019354"
"5116","0.041","11112","4","PXD019354"
"5117","0.042","11145","4","PXD019354"
"5118","0.043","11186","4","PXD019354"
"5119","0.044","11198","4","PXD019354"
"5120","0.045","11230","4","PXD019354"
"5121","0.046","11261","4","PXD019354"
"5122","0.047","11283","4","PXD019354"
"5123","0.048","11314","4","PXD019354"
"5124","0.049","11361","4","PXD019354"
"5125","0.05","11402","4","PXD019354"
"5126","0.01","9517","5","PXD019354"
"5127","0.011","9647","5","PXD019354"
"5128","0.012","9769","5","PXD019354"
"5129","0.013","9814","5","PXD019354"
"5130","0.014","9880","5","PXD019354"
"5131","0.015","9916","5","PXD019354"
"5132","0.016","9956","5","PXD019354"
"5133","0.017","9994","5","PXD019354"
"5134","0.018","10021","5","PXD019354"
"5135","0.019","10070","5","PXD019354"
"5136","0.02","10124","5","PXD019354"
"5137","0.021","10172","5","PXD019354"
"5138","0.022","10231","5","PXD019354"
"5139","0.023","10281","5","PXD019354"
"5140","0.024","10346","5","PXD019354"
"5141","0.025","10363","5","PXD019354"
"5142","0.026","10398","5","PXD019354"
"5143","0.027","10452","5","PXD019354"
"5144","0.028","10475","5","PXD019354"
