"","Threshold","power_narrow","dcy_indx","PXID"
"7700","0.042","290","7","PXD029319"
"7701","0.043","290","7","PXD029319"
"7702","0.044","290","7","PXD029319"
"7703","0.045","294","7","PXD029319"
"7704","0.046","294","7","PXD029319"
"7705","0.047","294","7","PXD029319"
"7706","0.048","294","7","PXD029319"
"7707","0.049","294","7","PXD029319"
"7708","0.05","294","7","PXD029319"
"7709","0.01","263","8","PXD029319"
"7710","0.011","263","8","PXD029319"
"7711","0.012","265","8","PXD029319"
"7712","0.013","265","8","PXD029319"
"7713","0.014","265","8","PXD029319"
"7714","0.015","279","8","PXD029319"
"7715","0.016","279","8","PXD029319"
"7716","0.017","279","8","PXD029319"
"7717","0.018","284","8","PXD029319"
"7718","0.019","284","8","PXD029319"
"7719","0.02","284","8","PXD029319"
"7720","0.021","284","8","PXD029319"
"7721","0.022","284","8","PXD029319"
"7722","0.023","284","8","PXD029319"
"7723","0.024","284","8","PXD029319"
"7724","0.025","284","8","PXD029319"
"7725","0.026","284","8","PXD029319"
"7726","0.027","284","8","PXD029319"
"7727","0.028","287","8","PXD029319"
"7728","0.029","287","8","PXD029319"
"7729","0.03","287","8","PXD029319"
"7730","0.031","287","8","PXD029319"
"7731","0.032","290","8","PXD029319"
"7732","0.033","290","8","PXD029319"
"7733","0.034","290","8","PXD029319"
"7734","0.035","291","8","PXD029319"
"7735","0.036","291","8","PXD029319"
"7736","0.037","291","8","PXD029319"
"7737","0.038","293","8","PXD029319"
"7738","0.039","293","8","PXD029319"
"7739","0.04","293","8","PXD029319"
"7740","0.041","293","8","PXD029319"
"7741","0.042","293","8","PXD029319"
"7742","0.043","293","8","PXD029319"
"7743","0.044","293","8","PXD029319"
"7744","0.045","293","8","PXD029319"
"7745","0.046","293","8","PXD029319"
"7746","0.047","293","8","PXD029319"
"7747","0.048","295","8","PXD029319"
"7748","0.049","295","8","PXD029319"
"7749","0.05","300","8","PXD029319"
"7750","0.01","263","9","PXD029319"
"7751","0.011","263","9","PXD029319"
"7752","0.012","270","9","PXD029319"
"7753","0.013","270","9","PXD029319"
"7754","0.014","270","9","PXD029319"
"7755","0.015","270","9","PXD029319"
"7756","0.016","270","9","PXD029319"
"7757","0.017","270","9","PXD029319"
"7758","0.018","270","9","PXD029319"
"7759","0.019","273","9","PXD029319"
"7760","0.02","273","9","PXD029319"
"7761","0.021","273","9","PXD029319"
"7762","0.022","280","9","PXD029319"
"7763","0.023","280","9","PXD029319"
"7764","0.024","280","9","PXD029319"
"7765","0.025","280","9","PXD029319"
"7766","0.026","280","9","PXD029319"
"7767","0.027","280","9","PXD029319"
"7768","0.028","280","9","PXD029319"
"7769","0.029","282","9","PXD029319"
"7770","0.03","282","9","PXD029319"
"7771","0.031","282","9","PXD029319"
"7772","0.032","282","9","PXD029319"
"7773","0.033","282","9","PXD029319"
"7774","0.034","282","9","PXD029319"
"7775","0.035","282","9","PXD029319"
"7776","0.036","282","9","PXD029319"
"7777","0.037","282","9","PXD029319"
"7778","0.038","282","9","PXD029319"
"7779","0.039","283","9","PXD029319"
"7780","0.04","283","9","PXD029319"
"7781","0.041","283","9","PXD029319"
"7782","0.042","283","9","PXD029319"
"7783","0.043","284","9","PXD029319"
"7784","0.044","284","9","PXD029319"
"7785","0.045","284","9","PXD029319"
"7786","0.046","284","9","PXD029319"
"7787","0.047","284","9","PXD029319"
"7788","0.048","284","9","PXD029319"
"7789","0.049","284","9","PXD029319"
"7790","0.05","285","9","PXD029319"
"7791","0.01","8449","0","PXD030118"
"7792","0.011","8482","0","PXD030118"
"7793","0.012","8507","0","PXD030118"
"7794","0.013","8524","0","PXD030118"
"7795","0.014","8537","0","PXD030118"
"7796","0.015","8555","0","PXD030118"
"7797","0.016","8570","0","PXD030118"
"7798","0.017","8589","0","PXD030118"
"7799","0.018","8601","0","PXD030118"
"7800","0.019","8610","0","PXD030118"
"7801","0.02","8622","0","PXD030118"
"7802","0.021","8645","0","PXD030118"
"7803","0.022","8667","0","PXD030118"
"7804","0.023","8687","0","PXD030118"
"7805","0.024","8698","0","PXD030118"
"7806","0.025","8709","0","PXD030118"
"7807","0.026","8725","0","PXD030118"
"7808","0.027","8757","0","PXD030118"
"7809","0.028","8769","0","PXD030118"
"7810","0.029","8782","0","PXD030118"
"7811","0.03","8807","0","PXD030118"
"7812","0.031","8818","0","PXD030118"
"7813","0.032","8823","0","PXD030118"
"7814","0.033","8837","0","PXD030118"
"7815","0.034","8853","0","PXD030118"
"7816","0.035","8863","0","PXD030118"
"7817","0.036","8877","0","PXD030118"
"7818","0.037","8885","0","PXD030118"
"7819","0.038","8900","0","PXD030118"
"7820","0.039","8910","0","PXD030118"
"7821","0.04","8911","0","PXD030118"
"7822","0.041","8921","0","PXD030118"
"7823","0.042","8930","0","PXD030118"
"7824","0.043","8935","0","PXD030118"
"7825","0.044","8962","0","PXD030118"
"7826","0.045","8967","0","PXD030118"
"7827","0.046","8985","0","PXD030118"
"7828","0.047","8989","0","PXD030118"
"7829","0.048","8996","0","PXD030118"
"7830","0.049","9009","0","PXD030118"
"7831","0.05","9018","0","PXD030118"
"7832","0.01","8427","1","PXD030118"
"7833","0.011","8441","1","PXD030118"
"7834","0.012","8461","1","PXD030118"
"7835","0.013","8496","1","PXD030118"
"7836","0.014","8512","1","PXD030118"
"7837","0.015","8526","1","PXD030118"
"7838","0.016","8542","1","PXD030118"
"7839","0.017","8559","1","PXD030118"
"7840","0.018","8584","1","PXD030118"
"7841","0.019","8613","1","PXD030118"
"7842","0.02","8629","1","PXD030118"
"7843","0.021","8647","1","PXD030118"
"7844","0.022","8667","1","PXD030118"
"7845","0.023","8698","1","PXD030118"
"7846","0.024","8717","1","PXD030118"
"7847","0.025","8736","1","PXD030118"
"7848","0.026","8759","1","PXD030118"
"7849","0.027","8780","1","PXD030118"
"7850","0.028","8786","1","PXD030118"
"7851","0.029","8799","1","PXD030118"
"7852","0.03","8812","1","PXD030118"
"7853","0.031","8843","1","PXD030118"
"7854","0.032","8851","1","PXD030118"
"7855","0.033","8869","1","PXD030118"
"7856","0.034","8886","1","PXD030118"
"7857","0.035","8893","1","PXD030118"
"7858","0.036","8900","1","PXD030118"
"7859","0.037","8909","1","PXD030118"
"7860","0.038","8923","1","PXD030118"
"7861","0.039","8930","1","PXD030118"
"7862","0.04","8944","1","PXD030118"
"7863","0.041","8957","1","PXD030118"
"7864","0.042","8970","1","PXD030118"
"7865","0.043","8984","1","PXD030118"
"7866","0.044","8989","1","PXD030118"
"7867","0.045","8997","1","PXD030118"
"7868","0.046","9007","1","PXD030118"
"7869","0.047","9020","1","PXD030118"
"7870","0.048","9025","1","PXD030118"
"7871","0.049","9029","1","PXD030118"
"7872","0.05","9046","1","PXD030118"
"7873","0.01","8451","2","PXD030118"
"7874","0.011","8491","2","PXD030118"
"7875","0.012","8516","2","PXD030118"
"7876","0.013","8532","2","PXD030118"
"7877","0.014","8553","2","PXD030118"
"7878","0.015","8591","2","PXD030118"
"7879","0.016","8620","2","PXD030118"
"7880","0.017","8635","2","PXD030118"
"7881","0.018","8643","2","PXD030118"
"7882","0.019","8660","2","PXD030118"
"7883","0.02","8671","2","PXD030118"
"7884","0.021","8691","2","PXD030118"
"7885","0.022","8705","2","PXD030118"
"7886","0.023","8731","2","PXD030118"
"7887","0.024","8743","2","PXD030118"
"7888","0.025","8750","2","PXD030118"
"7889","0.026","8753","2","PXD030118"
"7890","0.027","8759","2","PXD030118"
"7891","0.028","8773","2","PXD030118"
"7892","0.029","8791","2","PXD030118"
"7893","0.03","8803","2","PXD030118"
"7894","0.031","8816","2","PXD030118"
"7895","0.032","8824","2","PXD030118"
"7896","0.033","8835","2","PXD030118"
"7897","0.034","8857","2","PXD030118"
"7898","0.035","8868","2","PXD030118"
"7899","0.036","8883","2","PXD030118"
"7900","0.037","8895","2","PXD030118"
"7901","0.038","8910","2","PXD030118"
"7902","0.039","8933","2","PXD030118"
"7903","0.04","8948","2","PXD030118"
"7904","0.041","8950","2","PXD030118"
"7905","0.042","8972","2","PXD030118"
"7906","0.043","8978","2","PXD030118"
"7907","0.044","8995","2","PXD030118"
"7908","0.045","9012","2","PXD030118"
"7909","0.046","9017","2","PXD030118"
"7910","0.047","9035","2","PXD030118"
"7911","0.048","9049","2","PXD030118"
"7912","0.049","9062","2","PXD030118"
"7913","0.05","9080","2","PXD030118"
"7914","0.01","8469","3","PXD030118"
"7915","0.011","8494","3","PXD030118"
"7916","0.012","8512","3","PXD030118"
"7917","0.013","8531","3","PXD030118"
"7918","0.014","8552","3","PXD030118"
"7919","0.015","8575","3","PXD030118"
"7920","0.016","8586","3","PXD030118"
"7921","0.017","8602","3","PXD030118"
"7922","0.018","8622","3","PXD030118"
"7923","0.019","8638","3","PXD030118"
"7924","0.02","8647","3","PXD030118"
"7925","0.021","8660","3","PXD030118"
"7926","0.022","8677","3","PXD030118"
"7927","0.023","8692","3","PXD030118"
"7928","0.024","8714","3","PXD030118"
"7929","0.025","8725","3","PXD030118"
"7930","0.026","8737","3","PXD030118"
"7931","0.027","8755","3","PXD030118"
"7932","0.028","8766","3","PXD030118"
"7933","0.029","8781","3","PXD030118"
"7934","0.03","8800","3","PXD030118"
"7935","0.031","8817","3","PXD030118"
"7936","0.032","8839","3","PXD030118"
"7937","0.033","8852","3","PXD030118"
"7938","0.034","8865","3","PXD030118"
"7939","0.035","8891","3","PXD030118"
"7940","0.036","8894","3","PXD030118"
"7941","0.037","8897","3","PXD030118"
"7942","0.038","8917","3","PXD030118"
"7943","0.039","8933","3","PXD030118"
"7944","0.04","8941","3","PXD030118"
"7945","0.041","8947","3","PXD030118"
"7946","0.042","8965","3","PXD030118"
"7947","0.043","8975","3","PXD030118"
"7948","0.044","8980","3","PXD030118"
"7949","0.045","8988","3","PXD030118"
"7950","0.046","8997","3","PXD030118"
"7951","0.047","9022","3","PXD030118"
"7952","0.048","9033","3","PXD030118"
"7953","0.049","9042","3","PXD030118"
"7954","0.05","9052","3","PXD030118"
"7955","0.01","8483","4","PXD030118"
"7956","0.011","8496","4","PXD030118"
"7957","0.012","8512","4","PXD030118"
"7958","0.013","8536","4","PXD030118"
"7959","0.014","8561","4","PXD030118"
"7960","0.015","8583","4","PXD030118"
"7961","0.016","8602","4","PXD030118"
"7962","0.017","8618","4","PXD030118"
"7963","0.018","8628","4","PXD030118"
"7964","0.019","8638","4","PXD030118"
"7965","0.02","8661","4","PXD030118"
"7966","0.021","8688","4","PXD030118"
"7967","0.022","8704","4","PXD030118"
"7968","0.023","8722","4","PXD030118"
"7969","0.024","8737","4","PXD030118"
"7970","0.025","8746","4","PXD030118"
"7971","0.026","8751","4","PXD030118"
"7972","0.027","8777","4","PXD030118"
"7973","0.028","8788","4","PXD030118"
"7974","0.029","8796","4","PXD030118"
"7975","0.03","8809","4","PXD030118"
"7976","0.031","8825","4","PXD030118"
"7977","0.032","8834","4","PXD030118"
"7978","0.033","8850","4","PXD030118"
"7979","0.034","8876","4","PXD030118"
"7980","0.035","8885","4","PXD030118"
"7981","0.036","8889","4","PXD030118"
"7982","0.037","8903","4","PXD030118"
"7983","0.038","8912","4","PXD030118"
"7984","0.039","8922","4","PXD030118"
"7985","0.04","8945","4","PXD030118"
"7986","0.041","8956","4","PXD030118"
"7987","0.042","8969","4","PXD030118"
"7988","0.043","8982","4","PXD030118"
"7989","0.044","8993","4","PXD030118"
"7990","0.045","9007","4","PXD030118"
"7991","0.046","9027","4","PXD030118"
"7992","0.047","9034","4","PXD030118"
"7993","0.048","9040","4","PXD030118"
"7994","0.049","9058","4","PXD030118"
"7995","0.05","9074","4","PXD030118"
"7996","0.01","8452","5","PXD030118"
"7997","0.011","8476","5","PXD030118"
"7998","0.012","8483","5","PXD030118"
"7999","0.013","8505","5","PXD030118"
"8000","0.014","8521","5","PXD030118"
"8001","0.015","8541","5","PXD030118"
"8002","0.016","8553","5","PXD030118"
"8003","0.017","8568","5","PXD030118"
"8004","0.018","8603","5","PXD030118"
"8005","0.019","8617","5","PXD030118"
"8006","0.02","8642","5","PXD030118"
"8007","0.021","8654","5","PXD030118"
"8008","0.022","8668","5","PXD030118"
"8009","0.023","8680","5","PXD030118"
"8010","0.024","8697","5","PXD030118"
"8011","0.025","8707","5","PXD030118"
"8012","0.026","8721","5","PXD030118"
"8013","0.027","8748","5","PXD030118"
"8014","0.028","8760","5","PXD030118"
"8015","0.029","8767","5","PXD030118"
"8016","0.03","8773","5","PXD030118"
"8017","0.031","8800","5","PXD030118"
"8018","0.032","8807","5","PXD030118"
"8019","0.033","8828","5","PXD030118"
"8020","0.034","8836","5","PXD030118"
"8021","0.035","8863","5","PXD030118"
"8022","0.036","8882","5","PXD030118"
"8023","0.037","8898","5","PXD030118"
"8024","0.038","8916","5","PXD030118"
"8025","0.039","8928","5","PXD030118"
"8026","0.04","8953","5","PXD030118"
"8027","0.041","8957","5","PXD030118"
"8028","0.042","8968","5","PXD030118"
"8029","0.043","8982","5","PXD030118"
"8030","0.044","9003","5","PXD030118"
"8031","0.045","9013","5","PXD030118"
"8032","0.046","9028","5","PXD030118"
"8033","0.047","9039","5","PXD030118"
"8034","0.048","9051","5","PXD030118"
"8035","0.049","9068","5","PXD030118"
"8036","0.05","9085","5","PXD030118"
"8037","0.01","8449","6","PXD030118"
"8038","0.011","8470","6","PXD030118"
"8039","0.012","8500","6","PXD030118"
"8040","0.013","8514","6","PXD030118"
"8041","0.014","8529","6","PXD030118"
"8042","0.015","8558","6","PXD030118"
"8043","0.016","8568","6","PXD030118"
"8044","0.017","8575","6","PXD030118"
"8045","0.018","8596","6","PXD030118"
"8046","0.019","8608","6","PXD030118"
"8047","0.02","8640","6","PXD030118"
"8048","0.021","8667","6","PXD030118"
"8049","0.022","8678","6","PXD030118"
"8050","0.023","8693","6","PXD030118"
"8051","0.024","8705","6","PXD030118"
"8052","0.025","8725","6","PXD030118"
"8053","0.026","8742","6","PXD030118"
"8054","0.027","8755","6","PXD030118"
"8055","0.028","8766","6","PXD030118"
"8056","0.029","8784","6","PXD030118"
"8057","0.03","8796","6","PXD030118"
"8058","0.031","8806","6","PXD030118"
"8059","0.032","8813","6","PXD030118"
"8060","0.033","8825","6","PXD030118"
"8061","0.034","8829","6","PXD030118"
"8062","0.035","8841","6","PXD030118"
"8063","0.036","8864","6","PXD030118"
"8064","0.037","8868","6","PXD030118"
"8065","0.038","8880","6","PXD030118"
"8066","0.039","8892","6","PXD030118"
"8067","0.04","8906","6","PXD030118"
"8068","0.041","8919","6","PXD030118"
"8069","0.042","8941","6","PXD030118"
"8070","0.043","8963","6","PXD030118"
"8071","0.044","8965","6","PXD030118"
"8072","0.045","8991","6","PXD030118"
"8073","0.046","9000","6","PXD030118"
"8074","0.047","9007","6","PXD030118"
"8075","0.048","9018","6","PXD030118"
"8076","0.049","9036","6","PXD030118"
"8077","0.05","9046","6","PXD030118"
"8078","0.01","8342","7","PXD030118"
"8079","0.011","8385","7","PXD030118"
"8080","0.012","8400","7","PXD030118"
"8081","0.013","8439","7","PXD030118"
"8082","0.014","8456","7","PXD030118"
"8083","0.015","8477","7","PXD030118"
"8084","0.016","8501","7","PXD030118"
"8085","0.017","8511","7","PXD030118"
"8086","0.018","8534","7","PXD030118"
"8087","0.019","8553","7","PXD030118"
"8088","0.02","8583","7","PXD030118"
"8089","0.021","8612","7","PXD030118"
"8090","0.022","8632","7","PXD030118"
"8091","0.023","8648","7","PXD030118"
"8092","0.024","8655","7","PXD030118"
"8093","0.025","8664","7","PXD030118"
"8094","0.026","8683","7","PXD030118"
"8095","0.027","8699","7","PXD030118"
"8096","0.028","8716","7","PXD030118"
"8097","0.029","8718","7","PXD030118"
"8098","0.03","8730","7","PXD030118"
"8099","0.031","8756","7","PXD030118"
"8100","0.032","8763","7","PXD030118"
"8101","0.033","8778","7","PXD030118"
"8102","0.034","8783","7","PXD030118"
"8103","0.035","8796","7","PXD030118"
"8104","0.036","8811","7","PXD030118"
"8105","0.037","8818","7","PXD030118"
"8106","0.038","8828","7","PXD030118"
"8107","0.039","8844","7","PXD030118"
"8108","0.04","8858","7","PXD030118"
"8109","0.041","8868","7","PXD030118"
"8110","0.042","8894","7","PXD030118"
"8111","0.043","8898","7","PXD030118"
"8112","0.044","8906","7","PXD030118"
"8113","0.045","8924","7","PXD030118"
"8114","0.046","8935","7","PXD030118"
"8115","0.047","8944","7","PXD030118"
"8116","0.048","8958","7","PXD030118"
"8117","0.049","8965","7","PXD030118"
"8118","0.05","8981","7","PXD030118"
"8119","0.01","8460","8","PXD030118"
"8120","0.011","8490","8","PXD030118"
"8121","0.012","8504","8","PXD030118"
"8122","0.013","8524","8","PXD030118"
"8123","0.014","8544","8","PXD030118"
"8124","0.015","8557","8","PXD030118"
"8125","0.016","8563","8","PXD030118"
"8126","0.017","8576","8","PXD030118"
"8127","0.018","8600","8","PXD030118"
"8128","0.019","8632","8","PXD030118"
"8129","0.02","8639","8","PXD030118"
"8130","0.021","8652","8","PXD030118"
"8131","0.022","8668","8","PXD030118"
"8132","0.023","8682","8","PXD030118"
"8133","0.024","8700","8","PXD030118"
"8134","0.025","8712","8","PXD030118"
"8135","0.026","8728","8","PXD030118"
"8136","0.027","8739","8","PXD030118"
"8137","0.028","8760","8","PXD030118"
"8138","0.029","8773","8","PXD030118"
"8139","0.03","8784","8","PXD030118"
"8140","0.031","8804","8","PXD030118"
"8141","0.032","8812","8","PXD030118"
"8142","0.033","8827","8","PXD030118"
"8143","0.034","8849","8","PXD030118"
"8144","0.035","8858","8","PXD030118"
"8145","0.036","8866","8","PXD030118"
"8146","0.037","8873","8","PXD030118"
"8147","0.038","8882","8","PXD030118"
"8148","0.039","8896","8","PXD030118"
"8149","0.04","8910","8","PXD030118"
"8150","0.041","8918","8","PXD030118"
"8151","0.042","8929","8","PXD030118"
"8152","0.043","8942","8","PXD030118"
"8153","0.044","8948","8","PXD030118"
"8154","0.045","8952","8","PXD030118"
"8155","0.046","8963","8","PXD030118"
"8156","0.047","8972","8","PXD030118"
"8157","0.048","8996","8","PXD030118"
"8158","0.049","9007","8","PXD030118"
"8159","0.05","9025","8","PXD030118"
"8160","0.01","8452","9","PXD030118"
"8161","0.011","8462","9","PXD030118"
"8162","0.012","8474","9","PXD030118"
"8163","0.013","8500","9","PXD030118"
"8164","0.014","8522","9","PXD030118"
"8165","0.015","8551","9","PXD030118"
"8166","0.016","8565","9","PXD030118"
"8167","0.017","8577","9","PXD030118"
"8168","0.018","8591","9","PXD030118"
"8169","0.019","8606","9","PXD030118"
"8170","0.02","8638","9","PXD030118"
"8171","0.021","8664","9","PXD030118"
"8172","0.022","8682","9","PXD030118"
"8173","0.023","8691","9","PXD030118"
"8174","0.024","8697","9","PXD030118"
"8175","0.025","8706","9","PXD030118"
"8176","0.026","8712","9","PXD030118"
"8177","0.027","8725","9","PXD030118"
"8178","0.028","8735","9","PXD030118"
"8179","0.029","8752","9","PXD030118"
"8180","0.03","8767","9","PXD030118"
"8181","0.031","8784","9","PXD030118"
"8182","0.032","8803","9","PXD030118"
"8183","0.033","8824","9","PXD030118"
"8184","0.034","8845","9","PXD030118"
